game_id,home_bat_runs,home_bat_doubles,home_bat_triples,home_bat_homeRuns,home_bat_strikeOuts,home_bat_baseOnBalls,home_bat_hits,home_bat_avg,home_bat_atBats,home_bat_obp,home_bat_slg,home_bat_ops,home_bat_stolenBases,home_bat_rbi,home_bat_leftOnBase,home_pit_runs,home_pit_doubles,home_pit_triples,home_pit_homeRuns,home_pit_strikeOuts,home_pit_baseOnBalls,home_pit_hits,home_pit_atBats,home_pit_obp,home_pit_stolenBases,home_pit_numberOfPitches,home_pit_era,home_pit_inningsPitched,home_pit_earnedRuns,home_pit_pitchesThrown,home_pit_strikes,home_pit_rbi,home_starter_era,home_starter_ip,home_starter_k,home_starter_bb,home_starter_h,home_starter_er,home_starter_name,away_bat_runs,away_bat_doubles,away_bat_triples,away_bat_homeRuns,away_bat_strikeOuts,away_bat_baseOnBalls,away_bat_hits,away_bat_avg,away_bat_atBats,away_bat_obp,away_bat_slg,away_bat_ops,away_bat_stolenBases,away_bat_rbi,away_bat_leftOnBase,away_pit_runs,away_pit_doubles,away_pit_triples,away_pit_homeRuns,away_pit_strikeOuts,away_pit_baseOnBalls,away_pit_hits,away_pit_atBats,away_pit_obp,away_pit_stolenBases,away_pit_numberOfPitches,away_pit_era,away_pit_inningsPitched,away_pit_earnedRuns,away_pit_pitchesThrown,away_pit_strikes,away_pit_rbi,away_starter_era,away_starter_ip,away_starter_k,away_starter_bb,away_starter_h,away_starter_er,away_starter_name,game_date,home_team,away_team,home_score,away_score,winning_team,home_win,home_probable_pitcher,away_probable_pitcher
777340,6,3,0,1,14,6,9,0.227,42,0.294,0.365,0.659,0,6,26,7,3,0,0,6,5,16,47,0.407,0,165,3.26,12.0,5,165,111,6,1.87,3.0,2.0,2.0,5.0,3.0,Eovaldi,7,3,0,0,6,5,16,0.247,47,0.325,0.404,0.729,0,6,39,6,3,0,1,14,6,9,42,0.333,0,181,4.02,12.0,5,181,123,6,3.55,5.1,7.0,1.0,5.0,4.0,"Gilbert, L",2025-06-27,Texas Rangers,Seattle Mariners,6,7,Seattle Mariners,0,,
777336,7,0,0,2,3,5,10,0.256,32,0.322,0.4,0.722,0,7,11,4,3,1,1,9,2,8,35,0.27,0,142,3.41,9.0,4,142,97,4,3.34,6.0,5.0,0.0,5.0,1.0,Walter,4,3,1,1,9,2,8,0.255,35,0.325,0.444,0.769,0,4,16,7,0,0,2,3,5,10,32,0.41,0,130,3.89,8.0,7,130,81,7,4.8,4.0,2.0,4.0,8.0,7.0,Horton,2025-06-27,Houston Astros,Chicago Cubs,7,4,Houston Astros,1,,
777335,4,4,0,1,7,6,11,0.244,35,0.298,0.366,0.664,1,4,15,5,0,1,2,9,4,4,32,0.222,0,144,3.43,9.0,5,144,86,5,2.79,4.0,4.0,3.0,3.0,5.0,Cameron,5,0,1,2,9,4,4,0.263,32,0.338,0.461,0.799,0,5,8,4,4,0,1,7,6,11,35,0.429,1,159,4.2,9.0,4,159,93,4,4.68,4.0,3.0,3.0,6.0,4.0,May,2025-06-27,Kansas City Royals,Los Angeles Dodgers,4,5,Los Angeles Dodgers,0,,
777339,10,2,0,1,4,5,13,0.248,34,0.323,0.38,0.703,0,9,23,6,4,0,0,11,2,12,39,0.341,0,162,3.85,9.0,6,162,109,6,3.3,5.2,5.0,2.0,7.0,4.0,Quintana,6,4,0,0,11,2,12,0.228,39,0.291,0.38,0.671,0,6,20,10,2,0,1,4,5,13,34,0.462,0,128,5.56,8.0,9,128,84,9,5.56,4.0,2.0,3.0,8.0,6.0,"Freeland, K",2025-06-27,Milwaukee Brewers,Colorado Rockies,10,6,Milwaukee Brewers,1,,
777331,9,3,0,3,7,6,11,0.228,37,0.294,0.408,0.702,0,8,22,15,5,0,1,8,6,19,43,0.5,3,178,4.61,9.0,14,178,116,15,3.99,4.0,4.0,2.0,9.0,8.0,"Soriano, J",15,5,0,1,8,6,19,0.244,43,0.31,0.393,0.703,3,15,24,9,3,0,3,7,6,11,37,0.395,0,163,4.99,9.0,8,163,100,8,4.73,4.1,5.0,4.0,9.0,8.0,"Irvin, J",2025-06-27,Los Angeles Angels,Washington Nationals,9,15,Washington Nationals,0,,
777332,8,0,0,3,8,5,8,0.255,34,0.331,0.449,0.78,1,8,14,9,4,1,3,13,1,13,41,0.333,1,158,4.76,9.0,7,158,106,8,3.49,5.0,7.0,1.0,6.0,3.0,"Kelly, Me",9,4,1,3,13,1,13,0.255,41,0.317,0.391,0.708,1,8,10,8,0,0,3,8,5,8,34,0.325,1,180,4.88,9.0,7,180,115,8,6.19,4.1,3.0,3.0,2.0,3.0,"Pérez, Eu",2025-06-27,Arizona Diamondbacks,Miami Marlins,8,9,Miami Marlins,0,,
777326,0,0,0,0,7,5,3,0.252,28,0.334,0.444,0.778,0,0,16,7,0,0,2,9,5,8,34,0.325,1,154,3.45,9.0,6,154,99,6,3.09,6.0,7.0,2.0,4.0,4.0,Schmidt,7,0,0,2,9,5,8,0.249,34,0.316,0.408,0.724,1,6,12,0,0,0,0,7,5,3,28,0.242,0,138,5.32,9.0,0,138,75,0,5.09,5.2,4.0,3.0,2.0,0.0,Sears,2025-06-28,New York Yankees,Athletics,0,7,Athletics,0,,
777324,10,2,0,4,7,5,15,0.255,35,0.324,0.425,0.749,0,10,17,5,1,0,2,8,1,8,34,0.25,1,131,3.48,9.0,5,131,87,5,2.86,6.2,5.0,1.0,5.0,2.0,Mize,5,1,0,2,8,1,8,0.242,34,0.314,0.399,0.713,1,5,12,10,2,0,4,7,5,15,35,0.465,0,156,4.22,8.0,10,156,104,10,5.28,5.2,5.0,1.0,11.0,7.0,Ober,2025-06-28,Detroit Tigers,Minnesota Twins,10,5,Detroit Tigers,1,,
777325,9,1,0,0,8,5,12,0.231,34,0.305,0.34,0.645,1,9,19,2,3,0,0,9,3,10,36,0.333,1,153,3.81,9.0,2,153,104,2,3.62,1.2,1.0,1.0,4.0,1.0,Falter,2,3,0,0,9,3,10,0.245,36,0.324,0.417,0.741,1,2,19,9,1,0,0,8,5,12,34,0.425,1,160,3.35,8.0,9,160,95,9,7.71,1.0,2.0,0.0,6.0,3.0,"Blackburn, P",2025-06-28,Pittsburgh Pirates,New York Mets,9,2,Pittsburgh Pirates,1,,
777330,3,0,0,2,9,2,7,0.239,34,0.306,0.399,0.705,1,3,13,11,1,1,2,5,6,14,36,0.455,1,163,5.0,9.0,11,163,100,11,5.95,1.0,0.0,0.0,5.0,4.0,Eflin,11,1,1,2,5,6,14,0.26,36,0.325,0.411,0.736,1,11,17,3,0,0,2,9,2,7,34,0.27,1,138,3.69,9.0,3,138,90,3,3.61,7.0,5.0,2.0,3.0,1.0,Littell,2025-06-28,Baltimore Orioles,Tampa Bay Rays,3,11,Tampa Bay Rays,0,,
777322,3,0,0,1,12,5,6,0.227,33,0.294,0.364,0.658,0,3,8,2,0,0,1,9,1,6,34,0.243,1,133,3.24,10.0,2,133,97,2,6.13,6.0,6.0,1.0,4.0,2.0,Rocker,2,0,0,1,9,1,6,0.247,34,0.324,0.402,0.726,1,2,17,3,0,0,1,12,5,6,33,0.308,0,163,3.96,9.1,0,163,99,3,2.93,6.0,9.0,2.0,5.0,0.0,Woo,2025-06-28,Texas Rangers,Seattle Mariners,3,2,Texas Rangers,1,,
777319,9,5,0,1,6,2,14,0.246,36,0.3,0.369,0.669,1,9,14,5,1,0,1,12,6,10,37,0.372,1,163,3.45,9.0,5,163,97,5,2.74,5.2,8.0,5.0,4.0,0.0,"Lugo, S",5,1,0,1,12,6,10,0.263,37,0.339,0.46,0.799,1,5,16,9,5,0,1,6,2,14,36,0.436,1,150,4.26,8.0,9,150,97,9,2.25,2.0,1.0,1.0,1.0,0.0,Ohtani,2025-06-28,Kansas City Royals,Los Angeles Dodgers,9,5,Kansas City Royals,1,,
777328,4,1,0,0,7,4,10,0.247,35,0.32,0.402,0.722,0,4,17,6,3,0,3,5,3,12,39,0.357,0,170,3.84,9.0,6,170,102,6,1.79,5.0,4.0,2.0,7.0,1.0,"Abbott, A",6,3,0,3,5,3,12,0.247,39,0.315,0.379,0.694,0,6,17,4,1,0,0,7,4,10,35,0.35,0,157,3.65,9.0,4,157,102,4,3.84,4.1,3.0,2.0,9.0,4.0,"Vásquez, R",2025-06-28,Cincinnati Reds,San Diego Padres,4,6,San Diego Padres,0,,
777329,6,2,1,2,9,3,9,0.227,36,0.298,0.369,0.667,1,6,8,9,3,0,2,8,3,14,39,0.395,1,154,3.99,9.0,9,154,99,9,3.64,4.2,5.0,2.0,5.0,3.0,Cecconi,9,3,0,2,8,3,14,0.254,39,0.325,0.397,0.722,1,9,12,6,2,1,2,9,3,9,36,0.308,1,148,3.96,9.0,6,148,97,6,4.76,4.0,5.0,1.0,7.0,6.0,Mikolas,2025-06-28,Cleveland Guardians,St. Louis Cardinals,6,9,St. Louis Cardinals,0,,
777323,15,6,0,3,7,6,18,0.249,40,0.322,0.415,0.737,2,14,24,1,1,0,0,7,3,6,34,0.243,0,136,3.98,9.0,0,136,90,1,3.99,7.0,5.0,1.0,6.0,0.0,Giolito,1,1,0,0,7,3,6,0.257,34,0.327,0.397,0.724,0,1,20,15,6,0,3,7,6,18,40,0.52,2,181,4.22,8.0,14,181,109,14,4.29,2.0,3.0,4.0,8.0,8.0,Bassitt,2025-06-28,Boston Red Sox,Toronto Blue Jays,15,1,Boston Red Sox,1,,
777327,1,1,0,1,8,2,7,0.22,29,0.293,0.343,0.636,0,1,13,0,0,0,0,7,1,4,30,0.161,0,119,4.12,9.0,0,119,85,0,1.9,7.0,5.0,1.0,4.0,0.0,Houser,0,0,0,0,7,1,4,0.231,30,0.311,0.372,0.683,0,0,6,1,1,0,1,8,2,7,29,0.29,0,131,3.36,8.0,1,131,87,1,2.75,6.0,6.0,2.0,4.0,1.0,Ray,2025-06-28,Chicago White Sox,San Francisco Giants,1,0,Chicago White Sox,1,,
777318,7,3,0,1,6,0,10,0.255,38,0.331,0.448,0.779,0,7,14,8,3,0,1,14,2,11,40,0.302,3,171,4.77,10.0,6,171,115,8,5.38,5.0,7.0,1.0,5.0,2.0,Pfaadt,8,3,0,1,14,2,11,0.255,40,0.317,0.392,0.709,3,8,18,7,3,0,1,6,0,10,38,0.286,0,135,4.9,10.0,7,135,93,7,6.98,6.0,4.0,0.0,10.0,7.0,"Alcantara, S",2025-06-28,Arizona Diamondbacks,Miami Marlins,7,8,Miami Marlins,0,,
777321,5,3,0,1,3,3,10,0.249,32,0.323,0.381,0.704,0,5,11,0,0,0,0,11,4,1,28,0.156,0,124,3.8,9.0,0,124,80,0,3.35,7.0,11.0,2.0,1.0,0.0,Priester,0,0,0,0,11,4,1,0.226,28,0.289,0.377,0.666,0,0,9,5,3,0,1,3,3,10,32,0.378,0,137,5.56,8.0,5,137,82,5,6.69,4.1,2.0,3.0,8.0,5.0,Senzatela,2025-06-28,Milwaukee Brewers,Colorado Rockies,5,0,Milwaukee Brewers,1,,
777320,3,1,0,2,5,0,7,0.255,32,0.321,0.4,0.721,0,3,10,12,2,1,4,5,4,15,41,0.413,3,160,3.52,9.0,12,160,94,12,6.61,3.1,1.0,4.0,7.0,8.0,McCullers Jr.,12,2,1,4,5,4,15,0.257,41,0.326,0.448,0.774,3,12,11,3,1,0,2,5,0,7,32,0.242,0,135,3.88,9.0,3,135,87,3,4.37,5.0,2.0,0.0,5.0,2.0,Rea,2025-06-28,Houston Astros,Chicago Cubs,3,12,Chicago Cubs,0,,
777333,6,3,0,1,11,4,13,0.244,34,0.319,0.381,0.7,0,6,20,1,1,0,0,14,1,4,31,0.182,1,122,3.78,9.0,1,122,88,1,3.09,7.0,12.0,1.0,3.0,1.0,Schwellenbach,1,1,0,0,14,1,4,0.255,31,0.329,0.403,0.732,1,1,9,6,3,0,1,11,4,13,34,0.447,0,157,3.79,8.0,6,157,97,6,4.06,5.0,7.0,3.0,7.0,2.0,Luzardo,2025-06-28,Atlanta Braves,Philadelphia Phillies,6,1,Atlanta Braves,1,,
777315,8,2,0,3,6,4,9,0.228,31,0.295,0.41,0.705,0,7,10,2,1,0,1,7,2,9,35,0.297,1,128,4.58,9.0,2,128,89,2,4.66,5.0,5.0,0.0,5.0,1.0,Hendricks,2,1,0,1,7,2,9,0.244,35,0.31,0.392,0.702,1,2,15,8,2,0,3,6,4,9,31,0.389,0,156,5.04,8.0,8,156,85,7,4.7,6.0,5.0,1.0,2.0,1.0,Soroka,2025-06-28,Los Angeles Angels,Washington Nationals,8,2,Los Angeles Angels,1,,
777309,0,0,0,0,11,8,3,0.226,29,0.298,0.366,0.664,0,0,17,7,1,0,2,10,3,11,35,0.359,2,151,4.03,9.0,7,151,93,7,4.27,6.0,6.0,2.0,6.0,3.0,"Allen, L.T.",7,1,0,2,10,3,11,0.255,35,0.325,0.398,0.723,2,7,13,0,0,0,0,11,8,3,29,0.297,0,156,3.91,9.0,0,156,91,0,3.7,6.0,5.0,5.0,3.0,0.0,Liberatore,2025-06-29,Cleveland Guardians,St. Louis Cardinals,0,7,St. Louis Cardinals,0,,
777313,12,4,0,4,9,2,16,0.234,36,0.307,0.347,0.654,0,12,16,1,2,0,1,8,1,7,33,0.235,0,140,3.78,9.0,1,140,90,1,4.15,4.1,5.0,1.0,4.0,1.0,Burrows,1,2,0,1,8,1,7,0.245,33,0.323,0.417,0.74,0,1,10,12,4,0,4,9,2,16,36,0.463,0,152,3.46,8.0,12,152,106,12,6.0,4.0,5.0,1.0,7.0,6.0,Montas,2025-06-29,Pittsburgh Pirates,New York Mets,12,1,Pittsburgh Pirates,1,,
777317,5,3,0,0,4,1,10,0.24,31,0.307,0.399,0.706,0,5,13,1,0,0,1,10,2,5,31,0.212,1,133,4.95,9.0,1,133,92,1,4.27,7.0,6.0,1.0,3.0,0.0,Kremer,1,0,0,1,10,2,5,0.259,31,0.324,0.409,0.733,1,1,12,5,3,0,0,4,1,10,31,0.324,0,128,3.71,8.0,5,128,88,5,4.79,5.1,2.0,1.0,8.0,5.0,"Bradley, T",2025-06-29,Baltimore Orioles,Tampa Bay Rays,5,1,Baltimore Orioles,1,,
777310,3,3,1,1,9,1,8,0.248,35,0.321,0.416,0.737,1,3,15,5,1,0,2,7,4,6,32,0.297,1,140,3.99,9.0,5,140,87,5,6.45,4.0,3.0,3.0,4.0,4.0,Buehler,5,1,0,2,7,4,6,0.256,32,0.327,0.397,0.724,1,5,7,3,3,1,1,9,1,8,35,0.27,1,147,4.2,9.0,3,147,93,3,2.6,4.1,4.0,0.0,7.0,3.0,Lauer,2025-06-29,Boston Red Sox,Toronto Blue Jays,3,5,Toronto Blue Jays,0,,
777316,1,0,0,1,11,2,6,0.244,33,0.318,0.38,0.698,0,1,13,2,3,0,0,6,3,7,31,0.286,1,119,3.76,9.0,2,119,74,2,3.86,7.0,4.0,3.0,5.0,2.0,Strider,2,3,0,0,6,3,7,0.255,31,0.328,0.402,0.73,1,2,14,1,0,0,1,11,2,6,33,0.229,0,130,3.76,9.0,1,130,86,1,2.0,7.0,8.0,1.0,4.0,1.0,Suarez,2025-06-29,Atlanta Braves,Philadelphia Phillies,1,2,Philadelphia Phillies,0,,
777307,12,2,0,4,9,8,9,0.253,34,0.336,0.447,0.783,1,10,17,5,1,0,1,5,6,5,31,0.316,0,160,3.46,9.0,5,160,90,5,8.16,5.0,1.0,2.0,3.0,1.0,Stroman,5,1,0,1,5,6,5,0.248,31,0.316,0.406,0.722,0,5,15,12,2,0,4,9,8,9,34,0.432,1,190,5.38,8.0,10,190,112,10,5.09,3.2,3.0,3.0,5.0,5.0,"Severino, L",2025-06-29,New York Yankees,Athletics,12,5,New York Yankees,1,,
777312,3,1,0,0,8,2,9,0.248,33,0.32,0.401,0.721,0,3,10,2,3,0,1,5,6,8,34,0.366,1,167,3.82,9.0,2,167,99,2,3.52,5.1,5.0,2.0,7.0,1.0,Lodolo,2,3,0,1,5,6,8,0.247,34,0.315,0.379,0.694,1,2,26,3,1,0,0,8,2,9,33,0.314,0,126,3.64,8.1,3,126,81,3,3.73,5.2,5.0,1.0,3.0,1.0,Kolek,2025-06-29,Cincinnati Reds,San Diego Padres,3,2,Cincinnati Reds,1,,
777308,2,0,0,1,6,1,7,0.255,32,0.32,0.399,0.719,1,2,14,0,2,0,0,11,2,5,32,0.206,1,126,3.47,9.0,0,126,84,0,2.72,6.0,6.0,2.0,5.0,0.0,"Valdez, F",0,2,0,0,11,2,5,0.256,32,0.325,0.446,0.771,1,0,15,2,0,0,1,6,1,7,32,0.242,1,150,3.87,8.0,2,150,103,2,4.44,4.2,4.0,1.0,5.0,2.0,Taillon,2025-06-29,Houston Astros,Chicago Cubs,2,0,Houston Astros,1,,
777304,1,1,0,0,10,1,5,0.245,31,0.299,0.367,0.666,0,1,12,5,2,0,2,7,3,7,32,0.286,0,148,3.47,9.0,5,148,96,5,2.25,5.0,5.0,2.0,3.0,2.0,Bubic,5,2,0,2,7,3,7,0.263,32,0.338,0.46,0.798,0,5,8,1,1,0,0,10,1,5,31,0.188,0,135,4.22,9.0,1,135,93,1,4.22,1.0,1.0,0.0,2.0,1.0,Trivino,2025-06-29,Kansas City Royals,Los Angeles Dodgers,1,5,Los Angeles Dodgers,0,,
777311,5,2,0,0,3,3,11,0.222,34,0.295,0.344,0.639,1,4,26,2,2,0,0,11,8,6,30,0.4,1,169,4.1,9.0,2,169,94,2,4.59,3.0,4.0,3.0,3.0,1.0,Cannon,2,2,0,0,11,8,6,0.23,30,0.313,0.371,0.684,1,2,26,5,2,0,0,3,3,11,34,0.385,1,126,3.38,8.0,5,126,80,4,4.26,6.0,3.0,2.0,5.0,1.0,Verlander,2025-06-29,Chicago White Sox,San Francisco Giants,5,2,Chicago White Sox,1,,
777301,3,0,0,2,10,5,6,0.247,39,0.322,0.38,0.702,2,2,21,4,2,0,1,15,2,11,42,0.295,2,190,3.77,11.0,2,190,128,4,3.51,5.0,8.0,2.0,4.0,0.0,Patrick,4,2,0,1,15,2,11,0.227,42,0.289,0.377,0.666,2,4,24,3,0,0,2,10,5,6,39,0.25,2,193,5.5,11.0,2,193,123,2,5.62,5.2,5.0,3.0,3.0,2.0,Márquez,2025-06-29,Milwaukee Brewers,Colorado Rockies,3,4,Colorado Rockies,0,,
777302,4,1,0,1,9,4,9,0.227,42,0.293,0.363,0.656,3,4,25,6,1,0,1,12,5,13,47,0.346,0,167,3.23,12.0,4,167,118,6,4.29,6.0,7.0,0.0,7.0,1.0,Leiter,6,1,0,1,12,5,13,0.247,47,0.324,0.402,0.726,0,6,24,4,1,0,1,9,4,9,42,0.277,3,193,3.93,12.0,2,193,125,4,3.55,6.0,4.0,2.0,7.0,1.0,"Castillo, L",2025-06-29,Texas Rangers,Seattle Mariners,4,6,Seattle Mariners,0,,
777305,4,3,1,0,7,5,9,0.229,38,0.296,0.41,0.706,0,3,23,7,4,1,0,7,8,10,40,0.375,2,151,4.57,11.0,5,151,95,7,5.44,4.0,2.0,2.0,5.0,2.0,Kochanowicz,7,4,1,0,7,8,10,0.244,40,0.311,0.392,0.703,2,7,22,4,3,1,0,7,5,9,38,0.326,0,141,5.01,11.0,4,141,91,3,4.63,5.0,3.0,3.0,6.0,3.0,Parker,2025-06-29,Los Angeles Angels,Washington Nationals,4,7,Washington Nationals,0,,
777303,4,0,1,1,11,2,6,0.254,34,0.329,0.447,0.776,1,3,11,6,1,1,0,10,10,6,33,0.372,3,182,4.78,9.0,6,182,102,6,5.13,5.1,6.0,3.0,4.0,1.0,"Rodriguez, Ed",6,1,1,0,10,10,6,0.254,33,0.317,0.39,0.707,3,6,21,4,0,1,1,11,2,6,34,0.222,1,147,4.89,9.0,4,147,94,3,5.42,5.0,5.0,1.0,3.0,2.0,Quantrill,2025-06-29,Arizona Diamondbacks,Miami Marlins,4,6,Miami Marlins,0,,
777314,3,1,1,2,8,1,10,0.255,34,0.325,0.427,0.752,0,3,18,0,0,0,0,14,1,2,28,0.103,0,114,3.44,9.0,0,114,81,0,2.15,7.0,13.0,1.0,1.0,0.0,Skubal,0,0,0,0,14,1,2,0.241,28,0.312,0.395,0.707,0,0,5,3,1,1,2,8,1,10,34,0.333,0,136,4.21,8.0,3,136,92,3,4.7,4.2,3.0,0.0,6.0,3.0,Paddack,2025-06-29,Detroit Tigers,Minnesota Twins,3,0,Detroit Tigers,1,,
777306,4,0,0,1,5,6,6,0.254,28,0.329,0.401,0.73,2,4,11,0,1,0,0,10,0,7,33,0.235,0,116,3.72,9.0,0,116,80,0,2.27,8.0,10.0,0.0,6.0,0.0,Wheeler,0,1,0,0,10,0,7,0.247,33,0.314,0.378,0.692,0,0,15,4,0,0,1,5,6,6,28,0.371,2,141,3.65,8.0,4,141,82,4,7.71,4.2,3.0,6.0,6.0,4.0,Waldron,2025-06-30,Philadelphia Phillies,San Diego Padres,4,0,Philadelphia Phillies,1,,
777299,7,3,0,1,4,3,11,0.235,33,0.308,0.349,0.657,0,7,10,0,0,0,0,8,1,4,29,0.167,0,122,3.73,9.0,0,122,82,0,4.16,6.2,7.0,1.0,3.0,0.0,Heaney,0,0,0,0,8,1,4,0.254,29,0.324,0.396,0.72,0,0,6,7,3,0,1,4,3,11,33,0.389,0,129,3.95,8.0,7,129,78,7,4.56,5.0,0.0,3.0,10.0,7.0,Fedde,2025-06-30,Pittsburgh Pirates,St. Louis Cardinals,7,0,Pittsburgh Pirates,1,,
777295,5,2,0,0,6,3,10,0.257,32,0.327,0.397,0.724,0,5,15,4,1,0,2,12,4,7,33,0.297,0,147,4.2,9.0,4,147,93,4,4.85,5.0,7.0,0.0,3.0,2.0,Scherzer,4,1,0,2,12,4,7,0.252,33,0.335,0.447,0.782,0,4,16,5,2,0,0,6,3,10,32,0.389,0,137,3.48,8.0,4,137,82,5,2.95,5.0,4.0,3.0,5.0,2.0,Rodón,2025-06-30,Toronto Blue Jays,New York Yankees,5,4,Toronto Blue Jays,1,,
777300,13,4,0,4,5,6,14,0.25,37,0.323,0.421,0.744,1,13,20,6,2,1,1,11,2,10,36,0.333,0,143,4.02,9.0,6,143,101,6,2.34,6.0,9.0,1.0,8.0,5.0,Crochet,6,2,1,1,11,2,10,0.248,36,0.32,0.401,0.721,0,6,12,13,4,0,4,5,6,14,37,0.465,1,157,3.91,8.0,11,157,99,13,13.5,0.1,0.0,2.0,5.0,5.0,"Burns, Ch",2025-06-30,Boston Red Sox,Cincinnati Reds,13,6,Boston Red Sox,1,,
777296,4,0,0,1,7,2,8,0.259,32,0.324,0.409,0.733,1,4,7,6,2,1,1,10,3,9,34,0.342,1,135,3.74,9.0,6,135,90,6,2.78,3.0,2.0,1.0,5.0,4.0,Rasmussen,6,2,1,1,10,3,9,0.248,34,0.317,0.407,0.724,1,6,13,4,0,0,1,7,2,8,32,0.294,1,110,5.35,9.0,3,110,73,4,3.88,3.1,1.0,1.0,5.0,3.0,"Lopez, J",2025-06-30,Tampa Bay Rays,Athletics,4,6,Athletics,0,,
777292,6,0,0,2,14,5,7,0.226,40,0.293,0.363,0.656,4,5,16,10,5,0,2,12,3,15,48,0.353,0,199,3.28,11.0,8,199,124,10,4.26,6.0,6.0,1.0,8.0,3.0,Corbin,10,5,0,2,12,3,15,0.242,48,0.307,0.401,0.708,0,10,19,6,0,0,2,14,5,7,40,0.267,4,192,4.92,11.0,4,192,119,5,2.05,5.1,5.0,3.0,3.0,2.0,"Rogers, Tr",2025-06-30,Texas Rangers,Baltimore Orioles,6,10,Baltimore Orioles,0,,
777297,6,0,0,3,3,3,12,0.248,34,0.325,0.404,0.729,0,6,13,2,0,0,0,9,1,4,31,0.182,0,133,3.9,9.0,2,133,91,2,4.85,6.0,5.0,0.0,3.0,1.0,Kirby,2,0,0,0,9,1,4,0.243,31,0.298,0.365,0.663,0,2,6,6,0,0,3,3,3,12,34,0.395,0,148,3.5,8.0,6,148,94,6,3.62,5.0,1.0,2.0,8.0,5.0,Wacha,2025-06-30,Seattle Mariners,Kansas City Royals,6,2,Seattle Mariners,1,,
777291,4,1,0,2,8,1,8,0.254,31,0.329,0.447,0.776,0,3,12,2,4,0,0,10,0,7,33,0.212,0,116,4.75,9.0,2,116,79,2,3.61,6.2,7.0,0.0,5.0,2.0,"Nelson, R",2,4,0,0,10,0,7,0.23,33,0.311,0.371,0.682,0,2,10,4,1,0,2,8,1,8,31,0.281,0,126,3.39,8.0,4,126,88,3,2.61,6.1,7.0,1.0,7.0,3.0,"Webb, L",2025-06-30,Arizona Diamondbacks,San Francisco Giants,4,2,Arizona Diamondbacks,1,,
777283,12,0,0,3,6,6,8,0.257,32,0.328,0.398,0.726,0,12,7,5,2,0,0,5,7,9,36,0.372,0,157,4.2,9.0,4,157,97,4,4.18,5.0,3.0,4.0,6.0,2.0,Gausman,5,2,0,0,5,7,9,0.252,36,0.336,0.445,0.781,0,4,30,12,0,0,3,6,6,8,32,0.368,0,176,3.57,8.0,11,176,103,12,2.13,6.0,2.0,2.0,3.0,4.0,Fried,2025-07-01,Toronto Blue Jays,New York Yankees,12,5,Toronto Blue Jays,1,,
777288,1,1,0,0,4,2,4,0.234,26,0.307,0.348,0.655,0,1,10,0,3,0,0,8,4,7,32,0.324,0,159,3.69,9.0,0,159,103,0,2.03,5.0,5.0,1.0,5.0,0.0,Skenes,0,3,0,0,8,4,7,0.253,32,0.324,0.395,0.719,0,0,23,1,1,0,0,4,2,4,26,0.207,0,116,3.92,8.0,1,116,70,1,4.1,7.0,3.0,2.0,1.0,0.0,Pallante,2025-07-01,Pittsburgh Pirates,St. Louis Cardinals,1,0,Pittsburgh Pirates,1,,
777293,2,0,1,1,4,1,8,0.254,31,0.317,0.391,0.708,0,2,10,0,1,0,0,9,1,2,29,0.1,1,117,4.83,9.0,0,117,74,0,3.41,7.0,6.0,1.0,2.0,0.0,"Cabrera, E",0,1,0,0,9,1,2,0.239,29,0.31,0.392,0.702,1,0,5,2,0,1,1,4,1,8,31,0.281,0,107,4.19,8.0,2,107,71,2,2.75,7.0,4.0,0.0,5.0,1.0,Ryan,2025-07-01,Miami Marlins,Minnesota Twins,2,0,Miami Marlins,1,,
777286,3,1,0,3,8,6,8,0.258,36,0.324,0.41,0.734,3,3,19,4,2,0,2,15,2,7,33,0.25,1,132,3.73,10.0,3,132,88,4,4.33,7.0,11.0,1.0,7.0,3.0,Baz,4,2,0,2,15,2,7,0.248,33,0.316,0.408,0.724,1,4,9,3,1,0,3,8,6,8,36,0.333,3,164,5.32,10.0,3,164,96,3,4.07,5.1,4.0,3.0,4.0,2.0,Springs,2025-07-01,Tampa Bay Rays,Athletics,3,4,Athletics,0,,
777294,5,4,0,0,10,2,8,0.25,30,0.323,0.421,0.744,2,5,9,3,0,0,1,5,2,3,27,0.226,0,112,4.01,9.0,3,112,73,3,4.5,3.0,1.0,1.0,2.0,1.0,Fitts,3,0,0,1,5,2,3,0.247,27,0.319,0.4,0.719,0,3,8,5,4,0,0,10,2,8,30,0.303,2,135,3.93,8.0,5,135,87,5,4.36,3.0,4.0,2.0,3.0,2.0,Singer,2025-07-01,Boston Red Sox,Cincinnati Reds,5,3,Boston Red Sox,1,,
777298,0,1,1,0,11,2,7,0.243,34,0.318,0.379,0.697,0,0,17,4,3,0,0,10,7,8,35,0.372,0,194,3.75,9.0,3,194,120,4,3.47,6.0,10.0,3.0,3.0,0.0,"Holmes, G",4,3,0,0,10,7,8,0.229,35,0.297,0.409,0.706,0,4,21,0,1,1,0,11,2,7,34,0.25,0,133,4.52,9.0,0,133,92,0,4.12,6.0,7.0,2.0,4.0,0.0,"Anderson, Ty",2025-07-01,Atlanta Braves,Los Angeles Angels,0,4,Los Angeles Angels,0,,
